509, "Cambio de valoración de subsidios de la ONU", "", "Una evaluación de Naciones Unidas ha dado como resultado un %s de aumento de nuestra calificación.", "Nuestras acciones internacionales recientes han llevado al mercado mundial para ajustar nuestra calificación subsidio por %s.", "Nuestro historial en asuntos importantes ha llevado al mercado mundial de ajustar nuestra calificación subsidio por %s.", "Aceptar", "", "", ""
51, "¡Incursión territorial!", " %s (%s) ha invadido nuestro territorio en %s.", " %s (%s) ha violado nuestro territorio soberano. Siguiendo sus instrucciones, les hemos declarado la guerra automáticamente.", "", "", "Recibido.", "Revisen la¶situación diplomática.", "Abran negociaciones¶con la zona.", ""
510, "Relaciones tensas", "", "Una escaramuza fronteriza con %s ha aumentado nuestra casus belli contra ellos un %s.", "Los recientes debates con %s no han ido bien. De hecho fueron tan mal que han aumentado nuestra Casus Belli hacia ellos por %s !", "Nuestros analistas creen que %s está detrás de algunos intentos de desacreditar a nuestro gobierno con el Mercado Mundial. Esto ha aumentado nuestra Casus Belli hacia ellos por %s.", "Aceptar", "", "", ""
511, "Acto de amabilidad", "", "Una 'reunión amistosa' de nuestro pueblo ha logrado que le gustemos más al pueblo de %s, aumentando su valoración civil de nuestro país un %s. La reunión costó %s.", "Nunca subestimes Star Power. En una gira reciente promoción a través de %s, una de nuestras estrellas de cine siempre llevaba una camiseta que tenía nuestra bandera en él. Debido a esto, la opinión de su población hacia nuestro país se ha incrementado en %s. Por cierto ... nuestra gov", "Una reciente campaña publicitaria dirigida a las personas de %s ha aumentado su opinión de nuestra nación por %s. Los anuncios cuestan un total de %s.", "Aceptar", "", "", ""
512, "Empeoramiento de la opinión pública", "", "El pueblo de %s ha aducido 'diferencias históricas' entre nuestras naciones como razón del reciente empeoramiento de su opinión respecto a nuestro país. La valoración civil ha caído un %s.", "La opinión general de %s ha reducido su calificación civil con nosotros por %s. Asesores extranjeros están revisando la situación.", "Uno de nuestros ministros idiotas dijo recientemente una broma acerca de %s. Se puso un montón de tiempo en el aire allí y ha causado su calificación civil de nuestra nación pasar por %s.", "Aceptar", "", "", ""
513, "Diplomacia mejorada", "", "El país de %s ha anunciado públicamente estar dispuesto a dejar a un lado algunas de nuestras diferencias. Nuestra valoración diplomática respecto a ellos ha mejorado ligeramente (%s).", "Conversaciones recientes con %s han ido bastante bien. Como resultado, nuestra calificación diplomática con ellos ha aumentado en %s.", "Nuestras acciones recientes con otras naciones ha causado %s a repensar su opinión diplomática hacia nosotros. Esperemos que la ganancia de %s es sólo el primer indicio de que las relaciones con ellos continuarán mejorando.", "Aceptar", "", "", ""
514, "Demanda insatisfecha", "", "Nuestra industria de electricidad advirtió un importante problema de distribución que dio lugar a un período de demanda insatisfecha. Como resultado las cifras de producción previstas por gran parte de nuestro sector de bienes industriales sufrieron un retroceso. Se han actualizado nuestros libros y arrojan una pérdida del %s %s.", "", "", "Aceptar", "", "", ""
515, "Beneficio tecnológico", "", "El progreso para que logremos el siguiente nivel tecnológico ha aumentado considerablemente. El aumento de %s es probablemente un beneficio extra de otros muchos avances logrados por nuestros científicos.", "Una revisión internacional de nuestro progreso científico nos ha juzgado un poco más avanzados de lo que se pensaba. En consecuencia, el nivel tecnológico alcanzado en nuestro país se ha ajustado en% s.", "", "Aceptar", "", "", ""
516, "Progreso tecnológico", "", "Un avance en la investigación ha permitido completar la investigación de %s antes de lo previsto.", "", "", "Aceptar", "", "", ""
517, "Satélite perdido", "", "Uno de nuestros satélites %s se ha perdido. Las investigaciones indican que un meteorito desviado puede haber sido la causa.", "Uno de los satélites nuestra %s ha sido destruida. Los informes han demostrado la causa está vinculada a una órbita con caries.", "Hemos perdido el contacto con uno de los satélites de nuestra %s. Todavía estamos rastreando en órbita, por lo que debemos ser un mal funcionamiento interno.", "Aceptar", "", "", ""
518, "Propaganda de la oposición", "", "Un partido político de la oposición ha descubierto el pasado de algunos miembros de nuestro partido. Aunque seguimos en el gobierno nuestro índice de popularidad ha bajado un %s.", "Hemos sido golpeado por otro escándalo. Nuestra Aprobación doméstica se ha reducido en %s. ¿Cuándo nuestros ministros aprender a mantener sus pantalones?", "Algunos hoja de escándalo acaba de poner una foto de usted de la última cena de Estado en su portada. Usted realmente tiene que aprender a mantener la boca cerrada cuando está comiendo Spinnach - es costarnos %s en nuestra calificación de aprobación nacional ...", "Aceptar", "", "", ""
519, "Impulso electoral", "", "Varias celebridades han promocionado nuestro manifiesto electoral. Nuestro índice de popularidad ha subido un %s y debería ayudarnos en nuestras próximas elecciones.", "Exposición a los medios de la elección han sido fundamentales para nuestra aprobación con los votantes públicas. Nuestra Aprobación doméstica ha aumentado en %s, y las urnas debe seguir.", "Hemos ganado recientemente algunas anotaciones clave para nuestra campaña de reelección. Ya ha impulsado nuestra aprobación nacional por %s.", "Aceptar", "", "", ""
52, "Llamamiento al acuerdo de defensa", "", "Han invadido el territorio de %s, y tenemos un acuerdo de defensa mutua con ellos. En virtud de dicho acuerdo, debemos declarar la guerra a %s.", "", "", "¡Declaren la guerra!", "Pospongo la decisión.", "", ""
520, "Crisis financiera", "", "Importantes instituciones crediticias están en apuros. Necesitan una inyección de %s.", "Algunos de nuestros principales sectores de manufactura han llegado vocación. Ellos necesitan un paquete de soporte de %s para que puedan permanecer en el negocio.", "Nuestros sectores de la minería y forestales necesitan ayuda. Requieren %s para mantener la competitividad con empresas extranjeras y mantener puestos de trabajo regionales.", "Aceptar", "", "", ""
521, "Limpiando el pasado", "", "Varias de nuestras instituciones piden la retirada del amianto. Este proceso necesitará un %s %s de bienes industriales.", "El Departamento de Transporte ha indicado que, además de la financiación actual, necesitarán una afluencia de %s %s de bienes industriales sólo para mantener las carreteras y rieles en su condición actual.", "En lugar de dinero para ayudar a nuestro sector manufacturero con problemas, es imprescindible que los ayudamos a modernizar sus instalaciones. Se estima que para ello será necesario %s %s de bienes industriales de lograr.", "Aceptar", "", "", ""
522, "Problemas medioambientales", "", "Un pequeño desastre medioambiental precisa tu atención. El proyecto de limpieza necesitará un %s %s de bienes industriales.", "La legislación para financiar públicamente la retirada de amianto en los edificios públicos se ha pasado. Se estima que a pesar de los costos de mano de obra ya se han presupuestado, habrá un costo adicional de %s %s de bienes industriales.", "", "Aceptar", "", "", ""
523, "Corrupción industrial", "", "¡No hay duda de que la gran industria de nuestra nación es corrupta! Esto ha dado lugar a una pérdida del %s %s de %s debido a envíos mal dirigidos y al robo descarado. Debemos proseguir nuestros esfuerzos para eliminar esta tendencia...", "Es posible que hayamos perdido %s %s de %s debido a la corrupción, pero al menos tenemos la satisfacción de saber que los implicados han sido declarados culpables.", "", "Aceptar", "", "", ""
524, "Conciencia medioambiental", "", "Gracias a nuestra participación pública, nuestro índice medioambiental ha subido un %s.", "Think tanks ambientales son responsables de nuestra %s una mayor calificación. Esperamos sus esfuerzos no se conviertan en ilegales.", "La Agencia de Protección Ambiental ha revisado recientemente nuestra trayectoria en el medio ambiente. Aunque indicaron que aún se necesita más trabajo, que se complacen en anunciar que han mejorado nuestra calificación por %s.", "Aceptar", "", "", ""
525, "Amnistía fiscal", "", "Muchos ciudadanos no consiguen hacer frente a nuestras demandas impositivas. Como resultado hemos perdido el %s de nuestro erario.", "Nuestras tarifas de impuestos están causando un alto porcentaje de nuestra población que declararse en quiebra y el incumplimiento en sus pagos. Nos hemos visto obligados a tomar un %s amortización adicional en nuestros libros y hemos reducido el tesoro en consecuencia.", "Nuestros altos impuestos han llevado a una rebelión de impuesto. Estimamos que %s no se ha pagado como debería tener. Nuestro balance de tesorería refleja ahora esto.", "Aceptar", "", "", ""
526, "Pago de ayuda exterior", "", "Por fin hemos cumplido nuestros compromisos de ayuda exterior con las agencias que trabajan en el tercer mundo. Costará %s. Este dinero se dedicará a asistencia médica, educación y creación de puestos de trabajo a nivel popular.", "", "", "Aceptar", "", "", ""
527, "Resultados de ayuda exterior", "", "La ayuda de las agencias extranjeras ha sido usada por trabajadores para beneficiar a nuestro pueblo. Esto cuesta al país de %s %s. Como resultado nuestro índice de asistencia médica ha subido un %s y la educación ha subido un %s.", " %s sigue proporcionando ayuda a nuestro país. El %s han enviado ha incrased nuestra calificación sanitaria mediante %s y nuestra educación ha aumentado en %s.", "", "Aceptar", "", "", ""
528, "Resultados de ayuda exterior", "", "La ayuda exterior ha ayudado a nuestro pueblo a aumentar un %s su tasa de alfabetización mediante diversos proyectos de bibliotecas y programas de lectura.", "Gracias a muchos proyectos internacionales y dirigidos naciones en vías de desarrollo, nuestra tasa de alfabetización ha aumentado en %s. Esto definitivamente debe dar lugar a beneficios económicos a largo plazo y es de esperar que la tendencia puede continuar.", "", "Aceptar", "", "", ""
529, "Escándalo militar", "", "Escándalos recientes en nuestro estamento militar han afectado nuestra eficacia global bajándola un %s.", "A la luz de los recientes escándalos, hemos tenido que crear un comité de supervisión civil de nuestras fuerzas armadas. Esto ha tenido sin duda un medible - Eficiencia militar se ha reducido en %s.", "", "Aceptar", "", "", ""
53, "Una incursión desemboca en una guerra", "Debido a una incursión, %s declara la guerra a %s.", " %s ha declarado la guerra a %s, alegando que esa zona realiza incursiones flagrantes en su territorio.", "", "", "Recibido", "Condena acción", "Apoyar acción", ""
530, "Escándalo político", "", "Uno de nuestros colegas políticos ha avergonzado al partido. Esto ha afectado directamente a nuestro índice de popularidad, que ha caído un %s.", "Realmente no importa lo que la mancha en su vestido era en realidad. . . la conclusión es que nuestro Clasificación de aprobación ha caído %s.", "Uno de nuestros gobernantes locales ha sido acusado de tráfico de influencias. Por desgracia, el efecto dominó ha impactado nuestra tasa de aprobación, así y estamos abajo %s.", "Aceptar", "", "", ""
531, "Sublevaciones", "", "Algunos rebeldes que han atacado ciudades de %s afirmando ser de nuestro país solicitan ahora protección y asilo político. Como resultado su pueblo ha empeorado la opinión respecto a nosotros un %s creyendo que respaldamos los ataques.", "Hay una cierta sospecha de que estamos patrocinando activamente las actividades rebeldes en %s. Como consecuencia directa, la opinión civil de esa nación de nosotros ha disminuido %s.", "Un grupo insurgente dentro de %s al parecer tiene algunos lazos oscuros a nuestra nación. Esto ha provocado la aprobación civil de esa región de nosotros para ir por %s.", "Aceptar", "", "", ""
532, "Contaminación", "", "Nuestro %s ha sido contaminado; como resultado hemos perdido el %s %s de nuestros stocks.", "Procedimientos de almacenamiento pobres están siendo culpados por una contaminación significativa de las poblaciones de %s. Nuestro inventario utilizable ha disminuido en un %s %s.", "Uno de nuestros principales centros de almacenamiento ha tenido un derrame de sustancias químicas. Ocurrió en un área de la planta que en su mayoría tiendas de %s. Las pérdidas se estiman en %s %s.", "Aceptar", "", "", ""
533, "La emigración aumenta", "", "Las malas condiciones de vida y la alta inflación han hecho emigrar a nuestra población. Nuestra población ha bajado un %s.", "La alta inflación es sólo uno de los factores que está causando nuestros números de emigración en aumento. Nuestra población ha disminuido en %s.", "Las condiciones económicas actuales están contribuyendo a un aumento de la emigración. Otros factores están probablemente haciendo el problema peor, pero nuestra población se ha reducido en %s.", "Aceptar", "", "", ""
534, "Auge de la natalidad", "", "El mal tiempo de hace nueve meses ha ocasionado un pequeño auge de la natalidad ya que mucha gente tuvo que estar más en casa. Nuestra población ha crecido un %s, excediendo totalmente lo previsto.", "Recuerde que los apagones rotatiing hemos experimentado varios meses atrás? Parece que definitivamente tuvieron un efecto en nuestra población - la tasa de natalidad es por %s.", "Contrariamente a lo que muchos esperan, a pesar de los tiempos económicos difíciles la tasa birht en el país ha aumentado en %s.", "Aceptar", "", "", ""
535, "La inmigración continúa", "", "La gran calidad de los programas de servicios sociales de nuestro país sigue atrayendo inmigrantes. Un estudio reciente muestra una afluencia añadida de %s personas este mes.", "Nuestro énfasis en los programas sociales es, sin duda afectando los niveles de inmigración. El último informe muestra un incremento del %s aterrizó inmigrantes este mes pasado.", "Si usted no quiere atraer a más inmigrantes, podría considerar la reducción de nuestro énfasis en los programas sociales! Los números recientes de población muestran un aumento de %s personas.", "Aceptar", "", "", ""
536, "Revueltas en las calles", "", "Las revueltas prosiguen ya que la gente muestra su disgusto por la guerra con %s. Exigen el cese de las hostilidades.", "", "", "Aceptar", "", "", ""
537, "Las protestas continúan", "", "Los programas de servicios sociales deficientemente financiados son la principal razón de las protestas de esta semana. Deberíamos aumentar la financiación y dar más libertad a nuestro ministro para asignar fondos. Los informes indican que nuestro índice de popularidad ha bajado un %s.", "Disturbios sobre nuestro bajo gasto social sigue creciendo e impactar nuestra nación. Nuestra Aprobación doméstica ha disminuido en %s recientemente y podría llevar incluso a acciones más violentas.", "Manifestaciones de la oposición recientes en nuestra capital realmente han dañado nuestros números de aprobación nacional. Han disminuido en %s en los últimos días.", "Aceptar", "", "", ""
538, "Aumento de población", "", "Nuestra disposición a cooperar con otros países ha animado a la gente a venir aquí. Así pues, hemos registrado un aumento de la población de un %s por encima de lo previsto.", "", "", "Aceptar", "", "", ""
539, "La emigración aumenta", "", "Debido al aumento de nuestra actividad bélica nuestra población busca otro lugar donde vivir. La emigración ha aumentado un %s respecto a las cifras de años recientes.", "", "", "Aceptar", "", "", ""
54, "Un ataque sin provocación desemboca en una guerra", "", "Hoy, %s ha declarado la guerra a %s debido al ataque de largo alcance que ha sufrido por parte de esa zona. En este momento no se tiene constancia de que se hayan abierto negociaciones para llegar al fin de las hostilidades.", "", "", "Recibido", "Condena acción", "Apoyar acción", ""
540, "Emigración", "", "Nuestro pueblo sigue yéndose porque no nos interesa la financiación de programas culturales.", "", "", "Aceptar", "", "", ""
541, "Espía desaparecido", "", "Se ha informado de que uno de nuestros espías ha desaparecido en acción durante una misión reciente. Se le vio por última vez en %s.", "", "", "Aceptar", "", "", ""
542, "Unirse a la batalla", "", "Nuestra justificación para ir a la guerra (casus belli) con %s ha aumentado un %s. Parece que la guerra se tolera algo más en el mundo.", "¿Quién sabe lo que %s ha hecho para molestar a la comunidad internacional, pero si queremos atacar a ellos también, ahora sería el momento. Nuestra Casus Belli hacia ellos ha aumentado en %s.", "Acciones recientes de %s ha dañado significativamente sus relaciones internacionales. Nuestra propia Casus Belli hacia ellos ha saltado por %s recientemente.", "Aceptar", "", "", ""
543, "Justificación reducida", "", "Nuestras buenas relaciones constantes con %s han reducido nuestro casus belli respecto a ellos un %s.", "Conversaciones positivas con %s han dado lugar a la mejora de las relaciones. Nuestra Casus Belli hacia ellos ahora se ha reducido en %s.", " %s es, sin duda tratando de mejorar su reputación internacional. Nuestra propia Casus Belli hacia ellos tiene declinedby %s recientemente.", "Aceptar", "", "", ""
544, "Alianza provoca tensión", "", "Tu alianza con %s nos preocupa. Nuestras relaciones diplomáticas han empeorado un %s. Corta los lazos con nuestro enemigo y reconsideraremos nuestra opinión sobre tu diplomacia.", "", "", "Aceptar", "", "", ""
545, "Alianza fomenta relaciones", "", "Tenemos un aliado común. Quizá este conocimiento mutuo podría ser el inicio de una coalición beneficiosa.", "", "", "Aceptar", "", "", ""
546, "Las relaciones se deterioran", "", "Las sustancias tóxicas halladas en algunos de nuestros bienes de consumo exportados a otros países son motivo de preocupación. Nuestra valoración civil en %s ha caído un %s.", "Nuestra alta balanza comercial parece haber causado cierto resentimiento internacional. Nuestra calificación civil con %s se ha reducido en aproximadamente un %s.", "Nuestra creciente presencia en los mercados internacionales está aumentando la tensión entre nosotros y otras naciones. Es de destacar que nuestra calificación civil con %s se ha reducido en %s.", "Aceptar", "", "", ""
547, "Alianza provoca tensión", "", "Nuestra alianza con %s preocupa a %s y ellos aducen aquella como motivo para romper relaciones. Nuestra valoración ha bajado un %s.", "", "", "Aceptar", "", "", ""
548, "Alianza fomenta relaciones", "", "Nuestra alianza con %s aparece como la razón principal para la mejora de relaciones con %s.", "", "", "Aceptar", "", "", ""
549, "Nixon dimite", "Nixon dimite", "Richard Nixon ha dimitido por el escándalo Watergate. Gerald Ford se convierte en el 38 presidente de los Estados Unidos.", "", "", "Aceptar", "", "", ""
55, "Adquisiciones territoriales", "", " %s ha avanzado y ha aumentado sus territorios controlados en %s kilómetros cuadrados.", "", "", "Recibido", "", "", ""
550, "Declaración de guerra", "", "", "", "", "Aceptar", "", "", ""
551, "Nueva alianza", "", "", "", "", "Aceptar", "", "", ""
552, "Alianza rota", "", "", "", "", "Aceptar", "", "", ""
553, "Paz negociada", "", "", "", "", "Aceptar", "", "", ""
554, "Nación conquistada", "", "", "", "", "Aceptar", "", "", ""
555, "Cambio de influencia", "", "", "", "", "Aceptar", "", "", ""
556, "Independencia", " %s logra independizarse de %s ", " %s logra independizarse de %s ", "", "", "Aceptar", "Apoyar independencia", "Condenar independencia", ""
557, "Carter es elegido presidente", "Carter es elegido presidente", "Jimmy Carter es elegido 39º presidente de los Estados Unidos.", "", "", "Aceptar", "", "", ""
558, "Fallece Mao Zedong", "Fallece Mao Zedong", "Mao Zedong fallece, acabando finalmente la revolución cultural en China.", "", "", "Aceptar", "", "", ""
559, "Reagan es elegido presidente", "Reagan es elegido presidente", "Ronald Reagan es elegido 40º presidente de Estados Unidos.", "", "", "Aceptar", "", "", ""
56, "Avances en investigación", "", "Me alegra informar de que hemos experimentado un avance en nuestros esfuerzos de investigación (nuevo descubrimiento: %s ). En estos momentos, estamos investigando %s proyectos de una capacidad máxima de investigación de %s.", "", "", "Recibido.", "", "", ""
560, "Bush es elegido presidente", "Bush es elegido presidente", "George Bush es elegido 41º presidente de los Estados Unidos.", "", "", "Aceptar", "", "", ""
561, "Petición de ayuda exterior", "", "La calamidad golpea a otro de nuestros aliados. Solicitan nuestra ayuda. Envía dinero o emprende una gestión diplomática.", "", "", "Aceptar", "", "", ""
562, "Las relaciones se deterioran", "", "Nuestro bajo índice medioambiental ha causado que la gente del país de %s reduzca su valoración civil respecto a nosotros un %s.", "Nuestro pobre historial medioambiental está empezando a afectar nuestras relaciones internacionales. %s's de calificación civil de nuestra región ha disminuido en %s.", "Probablemente deberíamos hacer un esfuerzo para mejorar nuestro historial medioambiental, se está empezando a afectar nuestras relaciones internacionales. %s reducido recientemente su calificación civil de nuestra nación por %s.", "Aceptar", "", "", ""
563, "Los negocios caen", "", "Nuestras industrias de servicio más importantes registran un descenso en sus últimas liquidaciones fiscales. Como resultado hemos perdido %s de dinero público.", "", "", "Aceptar", "", "", ""
564, "Los negocios crecen", "", "Nuestro sector de negocios registra un aumento de los ingresos globales.", "", "", "Aceptar", "", "", ""
565, "El turismo cae", "", "", "", "", "Aceptar", "", "", ""
566, "El turismo aumenta", "", "", "", "", "Aceptar", "", "", ""
567, "Plan Marshall", " %s ofrece ayuda a %s ", "En el marco del Plan Marshall, %s ofrece ayuda económica a %s.", "", "", "Aceptar", "", "", ""
568, "Industrias nacionalizadas", " %s nacionaliza las industrias pertenecientes a %s ", " %s ha nacionalizado los consorcios industriales extranjeros de %s que se hallan en su país.", "", "", "Aceptar", "Condenar acción", "Apoyar acción", ""
569, "Grecia y Turquía ingresan en la OTAN", "Grecia y Turquía ingresan en la OTAN", "Grecia y Turquía se convierten en miembros de pleno derecho de la OTAN.", "", "", "Aceptar", "Condenar acción", "Apoyar acción", ""
57, "Extraoficialmente...", "", "Nuestras fuerzas armadas son el hazmerreír de la zona. Tenemos problemas con el equipamiento, la efectividad y la moral. Hemos de resolverlos de forma sistemática o asumir que no estamos preparados para un conflicto bélico serio. Le sugiero que lo convierta en su mayor prioridad.", "Debemos aumentar el gasto y la capacidad de producción dentro de nuestras fuerzas armadas. Problemas con el equipo y la moral plagan nuestra organización. Usted debe tomar medidas para convertir este potencial desastre alrededor.", "Su manejo de nuestra infraestructura militar ha sido pésimo, y nuestras fuerzas están en desorden. La moral es baja, problemas de los equipos están en aumento, y nuestras fuerzas ya no son capaces de cumplir con un serio desafío. Usted debe invertir en la defensa de nuestra región", "Recibido.", "", "", ""
570, "Golpe de estado", "Golpe de estado en %s ", "El gobierno de %s ha sido derrocado por un golpe de estado de su ejército.", "", "", "Aceptar", "Condenar golpe", "Apoyar golpe", ""
571, "Accidente nuclear", "Accidente nuclear en Chernobyl", "Ha ocurrido un grave accidente nuclear en el reactor de Chernobyl, Ucrania.", "", "", "Aceptar", "", "", ""
572, "EEUU y Taiwán acuerdan defensa mutua", "EEUU y Taiwán acuerdan defensa mutua", "Estados Unidos y Taiwán (ROC) han firmado un acuerdo de defensa mutua.", "", "", "Aceptar", "Condenar acuerdo", "Apoyar acuerdo", ""
573, "Creada la SEATO", "Creada la SEATO", "Se ha creado la Organización del Tratado del Sureste Asiático, que ofrece apoyo militar bilateral para sus miembros: Reino Unido, Estados Unidos, Francia, Australia, Nueva Zelanda, Filipinas, Pakistán y Tailandia.", "", "", "Aceptar", "Condenar organización", "Apoyar organización", ""
574, "Cambio de esfera", " %s se cambia a %s desde %s ", " %s se ha movido a la esfera de influencia de %s desde %s.", "", "", "Aceptar", "", "", ""
575, "Las tensiones aumentan el DEFCON", "DEFCON sube a %s ", "El DEFCON mundial (condición de defensa) ha subido a %s debido a las actuales tensiones.", "", "", "Aceptar", "", "", ""
576, "Nivel DEFCON reducido", "DEFCON baja a %s ", "La reducción de las tensiones internacionales permite que el nivel DEFCON baje a %s.", "", "", "Aceptar", "", "", ""
577, "Logrado hito en la carrera espacial", " %s logra hito en la carrera espacial", " %s logra hito en la carrera espacial", "", "", "Aceptar", "", "", ""
578, "Kennedy se compromete a ir a la luna", "Kennedy se compromete a ir a la luna", "El presidente de EEUU John F. Kennedy se ha comprometido a que el hombre pise la luna en esta década.", "", "", "Aceptar", "", "", ""
579, "Kennedy acaba de asumir el cargo de presidente", "Kennedy acaba de asumir el cargo de presidente", "John F. Kennedy inicia su andadura como 35 presidente de los Estados Unidos.", "", "", "Aceptar", "", "", ""
58, "Preocupación ministerial...", "", "Estoy decepcionado por la actuación de nuestro ministro de Economía. La tesorería se ha mostrado irresponsable con las necesidades de mi cartera de Defensa.", "Le sugiero que eches un vistazo más de cerca a las políticas y planes del Departamento del Tesoro. El ministro de Finanzas no parece ser muy capaz en mi opinión.", "Nuestras relaciones interdepartamentales con el Departamento del Tesoro son tensas, y el Ministro de Hacienda no toma las necesidades de defensa muy en serio. Creo que usted debe considerar un ministro de Finanzas, que pone mayor importancia en una fuerte defensa en", "Recibido.", "", "", ""
580, "Concentración de fuerzas", " %s concentración de fuerzas cerca de %s ", "Se informa de una importante concentración de fuerzas militares de %s cerca de %s.", "", "", "Aceptar", "Condenar concentración", "Apoyar concentración", ""
582, "Creada la OPEP", "Creada la OPEP", "Se ha creado la OPEP para la cooperación económica entre sus miembros: Irán, Iraq, Kuwait, Arabia Saudí y Venezuela.", "", "", "Aceptar", "Condenar acuerdo", "Apoyar acuerdo", ""
583, "OPEP consigue nuevo miembro", " %s se une a la OPEP", " %s se convierte en estado miembro de la OPEP", "", "", "Aceptar", "Condenar afiliación", "Apoyar afiliación", ""
584, "Región se retira de la OPEP", " %s se retira de la OPEP", " %s sale de la OPEP.", "", "", "Aceptar", "Condenar acción", "Apoyar acción", ""
585, "OPEP embarga a EEUU y Europa Occidental", "OPEP embarga a EEUU y Europa Occidental", "Debido al apoyo ofrecido a Israel en la guerra del Yom Kippur, la OPEP ha iniciado un embargo de petróleo contra Estados Unidos y los países de Europa Occidental.", "", "", "Aceptar", "Condenar acción", "Apoyar acción", ""
586, "OPEP termina embargo", "OPEP termina embargo", "La OPEP ha levantado el embargo contra EEUU y los países de Europa Occidental. Los precios deberían estabilizarse, ya que aumenta el suministro.", "", "", "Aceptar", "Condenar acción", "Apoyar acción", ""
587, "Nixon Visita China", "Nixon Visita China", "Nixon se convierte en el primer presidente de EEUU que visita China.", "", "", "Aceptar", "Condenar visita", "Apoyar visita", ""
588, "Canadá campeón de hockey sobre hielo", "Canadá campeón de hockey sobre hielo", "Canadá ha derrotado a la URSS por 4 juegos a 3 (con un empate) proclamándose vencedora del primer torneo de hockey entre las dos naciones.", "", "", "Aceptar", "", "", ""
589, "Nación cambia de nombre", " %s cambia su nombre a %s ", "La nación de %s ha cambiado oficialmente su nombre a %s.", "", "", "Aceptar", "", "", ""
59, "Cambio en alerta militar...", "", "Nuestras fuentes nos informan de que las fuerzas armadas de %s han pasado de DEFCON %s (%s) a DEFCON %s.", "", "", "Recibido", "", "", ""
590, "Cumbre de superpotencias", "Cumbre de superpotencias", "Se ha celebrado una cumbre de los líderes de Estados Unidos y la URSS que ha ayudado a reducir las tensiones internacionales.", "", "", "Aceptar", "", "", ""
591, "Cumbre de superpotencias fracasa", "Cumbre de superpotencias fracasa", "Se ha celebrado una cumbre de los líderes de Estados Unidos y la URSS pero no ha servido para reducir las tensiones internacionales.", "", "", "Aceptar", "", "", ""
592, "Clinton es elegido presidente", "Clinton es elegido presidente", "Bill Clinton es elegido 42º presidente de los Estados Unidos.", "", "", "Aceptar", "", "", ""
593, "URSS ofrece ayuda militar", "URSS ofrece ayuda militar a %s ", "La URSS ha ofrecido ayuda militar a %s.", "", "", "Aceptar", "Condenar acción", "Apoyar acción", ""
594, "USA ofrece ayuda militar", "USA ofrece ayuda militar a %s ", "Los Estados Unidos han ofrecido ayuda militar a %s.", "", "", "Aceptar", "Condenar acción", "Apoyar acción", ""
595, "USA y la URSS cooperan en el espacio", "USA y la URSS cooperan en el espacio", "EEUU y la URSS anuncian la cooperación en un proyecto conjunto de prueba Apolo-Soyuz.", "", "", "Aceptar", "", "", ""
596, "Creada la CENTO", "Creada la CENTO", "Se ha creado la Organización del Tratado Central, que ofrece cooperación mutua y protección a sus miembros: Reino Unido, Irán, Irak, Pakistán y Turquía. El principal propósito de la organización es evitar la agresión soviética a lo largo de la frontera suroccidental de la URSS.", "", "", "Aceptar", "Condenar acuerdo", "Apoyar acuerdo", ""
597, "Nación se retira de la CENTO", " %s se retira de la CENTO", " %s ha salido de la Organización del Tratado Central.", "", "", "Aceptar", "Condenar acción", "Apoyar acción", ""
598, "CENTO disuelta", "CENTO disuelta", "Tras la retirada de Irán de la CENTO, los tres países restantes (Reino Unido, Pakistán y Turquía) han acordado disolver formalmente la Organización del Tratado Central.", "", "", "Aceptar", "", "", ""
599, "SEATO disuelta formalmente", "SEATO disuelta formalmente", "La Organización del Tratado del Sureste de Asia se ha disuelto formalmente.", "", "", "Aceptar", "", "", ""
6, "Llamamiento al acuerdo de defensa", " %s Atacado por %s. Defensa Mutua invoca.", " %s está siendo atacado. En virtud del acuerdo de mutua protección que hemos firmado, debemos declararle la guerra a %s.", "", "", "¡Declaren la guerra!", "Pospongo la decisión.", "", ""
60, "Ventaja en la efectividad de nuestros ejércitos", "Inteligencia: tenemos más efectividad que %s ", "El servicio de inteligencia informa de que tenemos un nivel de efectividad militar muy superior al de %s. Esto nos daría una ventaja en cualquier situación de combate.", "", "", "Recibido.", "", "", ""
600, "Represalia", "", "Tus días de dominación han terminado. Aunque aún mantienes una gran fuerza defensiva dentro de tus fronteras, pretendemos causarte un daño que durará generaciones.", "", "", "Aceptar", "", "", ""
601, "Golpea el hierro mientras aún esté al rojo", "", "Nuestro acto de guerra contra EEUU no solo estuvo justificado, sino planeado para cuando mostrasen signos de debilidad y distracción.", "", "", "Aceptar", "", "", ""
602, "Declaración de guerra", "", "Hoy %s ha atacado a %s. Los verdaderos motivos no fueron dados a conocer al gran público y solo el tiempo nos dirá si ha sido una buena idea.", "", "", "Aceptar", "", "", ""
603, "Declaración de guerra", "", " %s ha anunciado hoy una declaración de guerra. Aunque justificó el ataque a su nuevo enemigo %s, solo la historia juzgará si hoy se ha hecho justicia.", "", "", "Aceptar", "", "", ""
604, "Mejora de relaciones", "", "Mejoran las relaciones entre %s y %s. Esto podría desestabilizar las cosas en otros países en un futuro cercano.", "La mejora de las relaciones diplomáticas entre %s %s son vistos como los funcionarios deciden coordinado algunos de sus objetivos.", "Conversaciones diplomáticas han dado sus frutos para %s %s. Dejando de lado algunas diferencias de hecho puede marcar el comienzo del comienzo de una nueva era.", "Aceptar", "", "", ""
